DATAFLOW,LAST UPDATE,freq,quantile,indic_il,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2015,37092,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2016,37737,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2017,38465,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2018,39646,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2019,40845,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2020,40194,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2021,42356,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2022,43505,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2023,44405,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Denmark,2024,46146,,
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2015,24622,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2016,25169,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2017,25772,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2018,26262,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2019,26917,,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2020,28619,b,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)"",2021,28675,,"
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2015,24768,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2016,25313,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2017,25913,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2018,26396,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2019,27046,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 18 countries (2014),2020,28753,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2015,24622,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2016,25169,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2017,25772,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2018,26262,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2019,26917,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2020,28619,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area - 19 countries  (2015-2022),2021,28675,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2015,24411,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2016,24959,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2017,25564,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2018,26059,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2019,26717,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2020,28414,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2021,28501,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2022,29230,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Euro area – 20 countries (from 2023),2023,30886,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2015,12041,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2016,13185,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2017,13944,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2018,15459,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2019,16532,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2020,17464,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2021,18082,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2022,21845,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2023,21844,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Estonia,2024,23577,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2015,10860,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2016,11000,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2017,10993,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2018,11200,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2019,11625,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2020,12367,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2021,12308,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2022,13375,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Greece,2023,13850,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2015,19852,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2016,20413,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2017,21189,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2018,21656,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2019,22024,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2020,23295,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2021,23213,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2022,24389,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2023,26032,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Spain,2024,27399,,
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"",2015,22526,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"",2016,22901,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"",2017,23439,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"",2018,24355,e,"
"ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,""European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)"",2019,24609,e,"
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (2007-2013),2015,22651,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (2007-2013),2016,23024,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (2007-2013),2017,23561,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (2007-2013),2018,24479,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (2007-2013),2019,24726,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2015,21321,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2016,21830,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2017,22383,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2018,23309,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2019,23624,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2020,25107,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2021,25304,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2022,26165,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 27 countries (from 2020),2023,27775,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 28 countries (2013-2020),2015,22526,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 28 countries (2013-2020),2016,22901,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 28 countries (2013-2020),2017,23439,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 28 countries (2013-2020),2018,24355,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,European Union - 28 countries (2013-2020),2019,24609,e,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2015,31391,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2016,31351,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2017,31611,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2018,32371,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2019,33417,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2020,34055,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2021,33589,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2022,34923,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Finland,2023,36373,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2015,28960,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2016,29008,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2017,29202,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2018,29197,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2019,29846,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2020,29858,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2021,30451,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2022,31107,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,France,2023,32816,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2015,7763,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2016,8162,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2017,8668,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2018,9238,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2019,9999,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2020,10681,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2021,11174,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2022,12002,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Croatia,2023,13579,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2015,6302,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2016,6554,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2017,6814,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2018,7334,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2019,7946,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2020,8840,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2021,8872,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2022,9222,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Hungary,2023,10067,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2015,30483,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2016,30831,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2017,33043,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2018,34501,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2019,35294,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2020,37291,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2021,38661,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2022,40382,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Ireland,2023,41682,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Iceland,2015,31598,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Iceland,2016,36504,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Iceland,2017,43429,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Iceland,2018,50319,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Iceland,2019,47573,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2015,22345,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2016,22944,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2017,23325,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2018,23763,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2019,24384,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2020,25427,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2021,25104,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2022,26049,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Italy,2023,27972,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2015,8139,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2016,8658,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2017,9249,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2018,10427,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2019,11642,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2020,12724,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2021,14161,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2022,15386,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Lithuania,2023,17053,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2015,48435,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2016,46193,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2017,51019,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2018,49394,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2019,52089,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Third quartile,Top cut-off point,Euro,Luxembourg,2020,54153,b,
